,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
231,Volatility (252 days),Volatility (21 days),Next 1 days,3.4865068617129142,252,21,1,Long,Long
232,Volatility (2 days),Volatility (21 days),Next 3 days,0.1963121720614076,2,21,3,Short,Long
233,Volatility (3 days),Volatility (21 days),Next 3 days,0.44595045713413395,3,21,3,Short,Long
234,Volatility (5 days),Volatility (21 days),Next 3 days,0.59950594835066,5,21,3,Short,Long
235,Volatility (10 days),Volatility (21 days),Next 3 days,1.4560366241913503,10,21,3,Short,Long
236,Volatility (21 days),Volatility (21 days),Next 3 days,3.06317005079209,21,21,3,Long,Long
237,Volatility (63 days),Volatility (21 days),Next 3 days,2.896915422762717,63,21,3,Long,Long
238,Volatility (126 days),Volatility (21 days),Next 3 days,3.0774522526829005,126,21,3,Long,Long
239,Volatility (252 days),Volatility (21 days),Next 3 days,3.222261916862548,252,21,3,Long,Long
240,Volatility (2 days),Volatility (21 days),Next 5 days,0.20051617186667947,2,21,5,Short,Long
241,Volatility (3 days),Volatility (21 days),Next 5 days,0.4495847709812786,3,21,5,Short,Long
242,Volatility (5 days),Volatility (21 days),Next 5 days,0.6111915492517177,5,21,5,Short,Long
243,Volatility (10 days),Volatility (21 days),Next 5 days,1.5047555999773854,10,21,5,Short,Long
244,Volatility (21 days),Volatility (21 days),Next 5 days,3.0800474100177984,21,21,5,Long,Long
245,Volatility (63 days),Volatility (21 days),Next 5 days,3.055065805130515,63,21,5,Long,Long
246,Volatility (126 days),Volatility (21 days),Next 5 days,3.2405645530309677,126,21,5,Long,Long
247,Volatility (252 days),Volatility (21 days),Next 5 days,3.3489211540778916,252,21,5,Long,Long
248,Volatility (2 days),Volatility (21 days),Next 10 days,0.20833517326632833,2,21,10,Short,Long
249,Volatility (3 days),Volatility (21 days),Next 10 days,0.4438455252538054,3,21,10,Short,Long
