,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.10913217521278007,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.34635952102091405,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.4694946654030616,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2043530728506306,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.600995865481097,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.3655358570078047,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.0488108864406036,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.1123142875704546,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.13606941847137843,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3534660509060208,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.4907919791570059,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2783448986357797,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.6613757837344925,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.478242661921294,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.163464737425422,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.1352457458815697,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.15012187495070162,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.3976889889324591,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.5002121930844492,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.292027017700904,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.7621114083310037,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.207356837825929,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.145586639674992,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.1821880556302715,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.13743677121743314,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.3933868440395152,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.49930337557662074,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.3240896148029426,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.7390797554711397,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.0637399834665717,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.108550951266946,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.1409284322656954,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.11026751665639889,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.3069750759942327,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.4035081883688001,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.3244169231553,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,2.81521800668607,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.301970830919833,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.340591131087552,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.3780308198699522,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.04486789003295666,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.22735047377345285,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.27503955271899727,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0194404465403064,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.4735640517265205,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.8812895494832413,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,2.978753683311658,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.0430560711702013,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.08675364859753998,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.3167169517671864,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.39091263451185654,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.214786034197819,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,2.820389997632263,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.339564757651984,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.865904565689352,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.4260062890197744,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.10421280561000579,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.30321261647891085,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.38671115889006646,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.157387736087352,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.650703881956144,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.0789818206586874,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.67104428214818,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.227914363495404,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.09382666787460359,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.3161762644637012,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.38286729919573226,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.1489185346095736,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.6870038171571804,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.2421733679985163,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.825736948022394,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.3275172424614636,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.08903543140123826,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.3305164688175095,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.40249516486338166,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.221177504639818,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.6878961457218784,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.219006376529768,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.565157598882203,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.307074768219769,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.10884571562286105,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.35244922755532393,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.4387828102630431,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.2082151784133632,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.6993966234474764,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.1745419475227945,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.3592158925252122,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.282533279074187,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.13512442633462296,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.3932112298482684,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.48772586272914875,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2658754534597163,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.733936661897519,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.653658867877901,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.1764981967872647,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.2716974775583765,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.11225824112832594,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.29792517390754014,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.367399206844496,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.3139422063044126,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,2.9533115213661563,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.361127529618979,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.4793281403469245,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.466383712400839,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.0668270747166595,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.28014499048943,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.34447144193773394,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2255317639583403,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,2.8290425029828303,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.29508278242637,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.394925589051944,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,4.893117494315476,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.0698486107582168,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.28113164332962537,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.35685946294584703,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.1360491007488154,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.666155875466206,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.1002762791178995,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.2368323802883836,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,3.938986491054524,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.07602546495444518,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.2753131782261846,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.37117910275938737,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.1589391041709565,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.7309931331268684,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.1959572815670096,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.3529443748447187,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,3.9328827446482304,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.07411792223796976,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.27472374240299224,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.3843233918020781,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.1719827042388848,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.774736616385317,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.173422539333093,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.3585452144268513,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.7722657296176805,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.08682369695504644,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.2837687588429487,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.41374638739700753,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.141251019427691,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.7839883236762817,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.168222339870211,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.3709601148340704,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.5307263990238087,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.11261555967744918,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.32980216686594854,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.43006507215224854,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.2055776063302988,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.6621125520858,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.1258819710401657,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.2997392868312834,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.3461859541719776,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.11961027999474538,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.31520534274071377,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.39796100183056726,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.226304093582712,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.755720156196537,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.185422088600459,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,3.6885244422010035,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.2885533738052923,252,252,126,Long,Long
