,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
220,Volatility (21 days),Volatility (10 days),Next 126 days,0.7717608869565451,21,10,126,Long,Short
221,Volatility (63 days),Volatility (10 days),Next 126 days,0.9307273323432268,63,10,126,Long,Short
222,Volatility (126 days),Volatility (10 days),Next 126 days,0.973789444398824,126,10,126,Long,Short
223,Volatility (252 days),Volatility (10 days),Next 126 days,1.105013772914242,252,10,126,Long,Short
224,Volatility (2 days),Volatility (21 days),Next 1 days,0.1379102981288325,2,21,1,Short,Long
225,Volatility (3 days),Volatility (21 days),Next 1 days,0.3566225906692315,3,21,1,Short,Long
226,Volatility (5 days),Volatility (21 days),Next 1 days,0.5947484414639232,5,21,1,Short,Long
227,Volatility (10 days),Volatility (21 days),Next 1 days,1.3527575282059963,10,21,1,Short,Long
228,Volatility (21 days),Volatility (21 days),Next 1 days,3.9657802480469306,21,21,1,Long,Long
229,Volatility (63 days),Volatility (21 days),Next 1 days,2.7834978156944246,63,21,1,Long,Long
230,Volatility (126 days),Volatility (21 days),Next 1 days,2.7937797108390097,126,21,1,Long,Long
231,Volatility (252 days),Volatility (21 days),Next 1 days,2.7964852471568427,252,21,1,Long,Long
232,Volatility (2 days),Volatility (21 days),Next 3 days,0.13378361560381258,2,21,3,Short,Long
233,Volatility (3 days),Volatility (21 days),Next 3 days,0.3839955864965505,3,21,3,Short,Long
234,Volatility (5 days),Volatility (21 days),Next 3 days,0.5404539633218057,5,21,3,Short,Long
235,Volatility (10 days),Volatility (21 days),Next 3 days,1.214684187124174,10,21,3,Short,Long
236,Volatility (21 days),Volatility (21 days),Next 3 days,2.3114009399767013,21,21,3,Long,Long
237,Volatility (63 days),Volatility (21 days),Next 3 days,2.318212633160237,63,21,3,Long,Long
238,Volatility (126 days),Volatility (21 days),Next 3 days,2.4503800371515463,126,21,3,Long,Long
239,Volatility (252 days),Volatility (21 days),Next 3 days,2.5021770338972407,252,21,3,Long,Long
240,Volatility (2 days),Volatility (21 days),Next 5 days,0.14308773598249225,2,21,5,Short,Long
241,Volatility (3 days),Volatility (21 days),Next 5 days,0.3906869928681509,3,21,5,Short,Long
242,Volatility (5 days),Volatility (21 days),Next 5 days,0.5741343870503162,5,21,5,Short,Long
243,Volatility (10 days),Volatility (21 days),Next 5 days,1.304931268633926,10,21,5,Short,Long
244,Volatility (21 days),Volatility (21 days),Next 5 days,2.368306899058947,21,21,5,Long,Long
245,Volatility (63 days),Volatility (21 days),Next 5 days,2.4931414278453787,63,21,5,Long,Long
246,Volatility (126 days),Volatility (21 days),Next 5 days,2.50460470370003,126,21,5,Long,Long
247,Volatility (252 days),Volatility (21 days),Next 5 days,2.6559134732701253,252,21,5,Long,Long
248,Volatility (2 days),Volatility (21 days),Next 10 days,0.15375555682933495,2,21,10,Short,Long
249,Volatility (3 days),Volatility (21 days),Next 10 days,0.3633127467891075,3,21,10,Short,Long
250,Volatility (5 days),Volatility (21 days),Next 10 days,0.571494309098763,5,21,10,Short,Long
