,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
175,Volatility (252 days),Volatility (10 days),Next 1 days,1.1903277417150262,252,10,1,Long,Short
176,Volatility (2 days),Volatility (10 days),Next 3 days,0.21390498711031114,2,10,3,Short,Short
177,Volatility (3 days),Volatility (10 days),Next 3 days,0.44187936460899024,3,10,3,Short,Short
178,Volatility (5 days),Volatility (10 days),Next 3 days,0.7461297392809527,5,10,3,Short,Short
179,Volatility (10 days),Volatility (10 days),Next 3 days,0.9874929050892183,10,10,3,Short,Short
180,Volatility (21 days),Volatility (10 days),Next 3 days,1.0194464121314413,21,10,3,Long,Short
181,Volatility (63 days),Volatility (10 days),Next 3 days,1.0372750793459762,63,10,3,Long,Short
182,Volatility (126 days),Volatility (10 days),Next 3 days,1.056552419808087,126,10,3,Long,Short
183,Volatility (252 days),Volatility (10 days),Next 3 days,1.046895306149886,252,10,3,Long,Short
184,Volatility (2 days),Volatility (10 days),Next 5 days,0.19980717313412644,2,10,5,Short,Short
185,Volatility (3 days),Volatility (10 days),Next 5 days,0.424529333599045,3,10,5,Short,Short
186,Volatility (5 days),Volatility (10 days),Next 5 days,0.8026380634172936,5,10,5,Short,Short
187,Volatility (10 days),Volatility (10 days),Next 5 days,0.7475172823380243,10,10,5,Short,Short
188,Volatility (21 days),Volatility (10 days),Next 5 days,0.9654941978423306,21,10,5,Long,Short
189,Volatility (63 days),Volatility (10 days),Next 5 days,1.0043261985748595,63,10,5,Long,Short
190,Volatility (126 days),Volatility (10 days),Next 5 days,1.0636277651188584,126,10,5,Long,Short
191,Volatility (252 days),Volatility (10 days),Next 5 days,1.0630615588190238,252,10,5,Long,Short
192,Volatility (2 days),Volatility (10 days),Next 10 days,0.07052990813460003,2,10,10,Short,Short
193,Volatility (3 days),Volatility (10 days),Next 10 days,0.2042855798822325,3,10,10,Short,Short
194,Volatility (5 days),Volatility (10 days),Next 10 days,0.27555344755774414,5,10,10,Short,Short
195,Volatility (10 days),Volatility (10 days),Next 10 days,0.6325927188673202,10,10,10,Short,Short
196,Volatility (21 days),Volatility (10 days),Next 10 days,1.1537874201361369,21,10,10,Long,Short
197,Volatility (63 days),Volatility (10 days),Next 10 days,1.273849110490541,63,10,10,Long,Short
