,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
153,Volatility (3 days),Volatility (5 days),Next 63 days,0.06473967300536643,3,5,63,Short,Short
154,Volatility (5 days),Volatility (5 days),Next 63 days,0.08646017451818722,5,5,63,Short,Short
155,Volatility (10 days),Volatility (5 days),Next 63 days,0.16061214091160725,10,5,63,Short,Short
156,Volatility (21 days),Volatility (5 days),Next 63 days,0.21311716314865148,21,5,63,Long,Short
157,Volatility (63 days),Volatility (5 days),Next 63 days,0.23775139903765385,63,5,63,Long,Short
158,Volatility (126 days),Volatility (5 days),Next 63 days,0.2748824542447448,126,5,63,Long,Short
159,Volatility (252 days),Volatility (5 days),Next 63 days,0.23993236875682378,252,5,63,Long,Short
160,Volatility (2 days),Volatility (5 days),Next 126 days,0.01423842626598315,2,5,126,Short,Short
161,Volatility (3 days),Volatility (5 days),Next 126 days,0.04903802334132923,3,5,126,Short,Short
162,Volatility (5 days),Volatility (5 days),Next 126 days,0.0784827237956609,5,5,126,Short,Short
163,Volatility (10 days),Volatility (5 days),Next 126 days,0.11769262459262642,10,5,126,Short,Short
164,Volatility (21 days),Volatility (5 days),Next 126 days,0.1594584771393217,21,5,126,Long,Short
165,Volatility (63 days),Volatility (5 days),Next 126 days,0.23363271790974416,63,5,126,Long,Short
166,Volatility (126 days),Volatility (5 days),Next 126 days,0.22343645401284284,126,5,126,Long,Short
167,Volatility (252 days),Volatility (5 days),Next 126 days,0.2581066876980218,252,5,126,Long,Short
168,Volatility (2 days),Volatility (10 days),Next 1 days,0.22971820756884487,2,10,1,Short,Short
169,Volatility (3 days),Volatility (10 days),Next 1 days,0.5008300894253024,3,10,1,Short,Short
170,Volatility (5 days),Volatility (10 days),Next 1 days,0.8161604332168864,5,10,1,Short,Short
171,Volatility (10 days),Volatility (10 days),Next 1 days,2.8736581256413003,10,10,1,Short,Short
172,Volatility (21 days),Volatility (10 days),Next 1 days,1.3171949973824466,21,10,1,Long,Short
173,Volatility (63 days),Volatility (10 days),Next 1 days,1.1961153461393232,63,10,1,Long,Short
174,Volatility (126 days),Volatility (10 days),Next 1 days,1.203403450709862,126,10,1,Long,Short
175,Volatility (252 days),Volatility (10 days),Next 1 days,1.1300362216052742,252,10,1,Long,Short
176,Volatility (2 days),Volatility (10 days),Next 3 days,0.21748877002743683,2,10,3,Short,Short
177,Volatility (3 days),Volatility (10 days),Next 3 days,0.4707751203876702,3,10,3,Short,Short
178,Volatility (5 days),Volatility (10 days),Next 3 days,0.8188875252774501,5,10,3,Short,Short
179,Volatility (10 days),Volatility (10 days),Next 3 days,1.0694646537565795,10,10,3,Short,Short
180,Volatility (21 days),Volatility (10 days),Next 3 days,1.0425775536342572,21,10,3,Long,Short
181,Volatility (63 days),Volatility (10 days),Next 3 days,1.0314835172383665,63,10,3,Long,Short
182,Volatility (126 days),Volatility (10 days),Next 3 days,1.0650755008272075,126,10,3,Long,Short
183,Volatility (252 days),Volatility (10 days),Next 3 days,0.9826971390040207,252,10,3,Long,Short
